"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"Adhaeribacter",1.81159420289855,0,11.9453924914676,244.372990353698,0,192.256341789052,4.15800415800416,105.97302504817,118.295371050698,0,0.789265982636149
"Hymenobacter",10.8695652173913,0,18.7713310580205,186.495176848875,0,200.267022696929,4.15800415800416,0,0,7.40740740740742,0
"Hymenobacteraceae_unclassified",0,0,0,9.64630225080386,0,5.34045393858478,0,0,0,0,0
"Nibribacter",0,0,0,4.82315112540193,0,2.67022696929239,0,0,0,0,0
"Pontibacter",0,0,0,0,0,0,2.07900207900208,41.4258188824663,53.6370315944159,0,0
"MWH-CFBk5_ge",0,0,0,0,0,0,0,19.2678227360308,24.9816311535636,0,0
"Chryseolinea",0,0,0,4.82315112540193,0,4.00534045393859,0,49.1329479768786,48.4937545922116,0,0
"Flexibacter",0,0,1.70648464163823,0,0,0,0,0,0,0,0
"Microscillaceae_unclassified",0,0,1.70648464163823,20.9003215434084,0,40.0534045393859,0,16.3776493256262,0,0,0
"OLB12",0,0,1.70648464163823,0,0,0,37.4220374220374,0,1.4695077149155,0,0
"Ohtaekwangia",0,0,0,8.03858520900322,0,6.67556742323098,4.15800415800416,0.963391136801542,0.734753857457752,0,0
"Dyadobacter",0,0,0,0,0,4.00534045393859,0,1.92678227360308,0.734753857457752,0,0
"Fibrella",3.6231884057971,0,0,0,0,0,0,0,0,0,0
"Spirosoma",5.43478260869565,0,8.53242320819113,22.508038585209,0,10.6809078771696,0,0,0,0,0
"Taeseokella",0,0,0,0,0,0,0,0.963391136801542,3.67376928728876,0,0
"Crocinitomicaceae_unclassified",0,0,0,0,0,2.67022696929239,0,57.8034682080925,50.6980161645849,0,0
"Crocinitomix",0,0,0,0,0,0,0,4.81695568400771,8.81704628949302,0,0
"Fluviicola",0,0,0,4.82315112540193,0,1.3351134846462,0,36.6088631984586,38.2072005878031,7.40740740740742,0
"Salinirepens",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Cryomorpha",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Owenweeksia",0,0,0,0,0,0,0,10.597302504817,6.61278471711977,0,0
"Arenibacter",0,0,0,0,0,0,0,35.645472061657,17.634092578986,0,0
"Confluentibacter",0,0,0,0,0,0,0,39.4990366088632,33.0639235855988,0,0
"Flavobacteriaceae_unclassified",0,0,0,0,0,0,0,86.7052023121387,89.6399706098457,0,0
"Flavobacterium",0,0,1.70648464163823,11.2540192926045,0,17.3564753004005,0,65.5105973025048,49.9632623071271,0,0
"Gillisia",0,0,0,0,0,0,0,8.67052023121387,8.08229243203527,0,0
"Hoppeia",0,0,0,0,0,0,0,37.5722543352601,67.5973548861132,0,0
"Lutibacter",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Mariniflexile",0,0,0,0,0,0,0,3.85356454720617,8.81704628949302,0,0
"Muricauda",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Planktosalinus",0,0,0,0,0,0,0,1.92678227360308,7.34753857457752,0,0
"Polaribacter",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Sediminibacter",0,0,0,0,0,0,0,1.92678227360308,5.87803085966201,0,0
"Subsaxibacter",0,0,0,0,0,0,0,3.85356454720617,5.14327700220426,0,0
"Ulvibacter",0,0,0,0,0,0,0,28.9017341040462,44.8199853049229,0,0
"Vitellibacter",0,0,0,0,0,0,0,12.52408477842,16.8993387215283,0,0
"Zeaxanthinibacter",0,0,0,0,0,0,0,20.2312138728324,13.2255694342395,0,0
"Flavobacteriales_unclassified",0,0,0,0,0,0,0,0.963391136801542,5.14327700220426,0,0
"NS7_marine_group_ge",0,0,0,0,0,0,0,0.963391136801542,6.61278471711977,0,0
"NS9_marine_group_ge",1.81159420289855,0,0,1.60771704180064,0,4.00534045393859,4.15800415800416,4.81695568400771,2.20426157237326,0,0
"Chryseobacterium",0,0,0,1.60771704180064,0,1.3351134846462,0,0,0,111.111111111111,0
"Cloacibacterium",0,0,0,0,0,0,0,0,1.4695077149155,14.8148148148148,0
"AKYH767_ge",10.8695652173913,0,13.6518771331058,0,0,1.3351134846462,6.23700623700624,3.85356454720617,2.93901542983101,0,0
"KD3-93_ge",1.81159420289855,0,1.70648464163823,3.21543408360129,0,2.67022696929239,0,2.89017341040462,1.4695077149155,0,0
"Lentimicrobiaceae_ge",0,0,0,0,0,0,12.4740124740125,0,0,0,0
"Lentimicrobium",0,0,0,0,0,0,22.8690228690229,0,0,0,0
"NS11-12_marine_group_ge",9.05797101449276,0,3.41296928327645,1.60771704180064,0,5.34045393858478,0,36.6088631984586,24.2468772961058,0,0
"Mucilaginibacter",3.6231884057971,0,0,0,0,0,0,0,0,0,0
"Pedobacter",0,0,0,17.6848874598071,0,32.0427236315087,0,26.9749518304432,14.695077149155,0,0
"Solitalea",0,0,0,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"Sphingobacteriaceae_unclassified",0,0,3.41296928327645,0,0,5.34045393858478,0,0,1.4695077149155,0,0
"Sphingobacterium",0,0,0,0,0,1.3351134846462,0,1.92678227360308,0.734753857457752,0,0
"Sphingobacteriales_unclassified",9.05797101449276,0,1.70648464163823,3.21543408360129,0,9.34579439252337,2.07900207900208,5.78034682080925,8.08229243203527,0,0
"env.OPS_17_ge",7.2463768115942,0,15.358361774744,9.64630225080386,0,20.0267022696929,14.5530145530146,29.8651252408478,24.2468772961058,7.40740740740742,0
