"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"BD2-11_terrestrial_group",3.6231884057971,500.000000000068,1.70648464163823,28.9389067524116,0,28.0373831775701,12.4740124740125,121.387283236994,151.359294636297,0,0
"Gemmatimonadetes_unclassified",0,0,0,0,0,0,2.07900207900208,2.89017341040462,0.734753857457752,0,0
"Gemmatimonadetes",842.391304347826,0,974.402730375427,699.35691318328,0,712.950600801068,334.719334719335,182.080924855491,206.465833945628,44.4444444444445,0
"Longimicrobia",3.6231884057971,0,18.7713310580205,183.279742765273,0,184.245660881175,22.8690228690229,98.2658959537572,85.966201322557,0,0
"MD2902-B12",0,0,0,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"PAUC43f_marine_benthic_group",0,0,0,0,0,0,0,23.121387283237,18.3688464364438,0,0
"S0134_terrestrial_group",16.304347826087,0,5.11945392491468,49.83922829582,0,70.7610146862484,91.4760914760915,184.007707129094,201.322556943424,7.40740740740742,0
"Halanaerobiia",0,0,0,1.60771704180064,0,0,0,0,0.734753857457752,0,0
"Hydrogenedentia",0,0,1.70648464163823,4.82315112540193,0,4.00534045393859,6.23700623700624,18.3044315992293,32.3291697281411,0,0
"Kiritimatiellae",0,0,0,0,0,0,8.31600831600832,0,0,0,0
"Latescibacteria_cl",135.869565217391,0,139.931740614335,6.43086816720257,0,9.34579439252337,43.6590436590437,98.2658959537572,199.853049228508,0,0
"Latescibacteria",0,0,0,0,0,0,18.7110187110187,3.85356454720617,11.756061719324,0,0
"Oligosphaeria",0,0,0,0,0,0,0,1.92678227360308,1.4695077149155,0,0
"Margulisbacteria_cl",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Moduliflexia",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"P9X2b3D02",0,0,0,0,0,0,18.7110187110187,0.963391136801542,2.20426157237326,0,0
"4-29-1",0,0,0,0,0,0,39.5010395010395,0.963391136801542,3.67376928728876,0,0
"Nitrospira",99.6376811594203,0,100.682593856655,43.4083601286174,0,21.3618157543391,51.975051975052,89.5953757225434,91.844232182219,0,0
"Thermodesulfovibrionia",0,0,0,0,0,0,10.3950103950104,9.63391136801542,4.40852314474651,0,0
"Omnitrophia",1.81159420289855,0,5.11945392491468,0,0,0,0,3.85356454720617,6.61278471711977,0,0
"Omnitrophicaeota_cl",7.2463768115942,0,5.11945392491468,1.60771704180064,0,0,2.07900207900208,0.963391136801542,8.08229243203527,0,0
"PAUC34f_cl",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Berkelbacteria",1.81159420289855,0,1.70648464163823,0,0,4.00534045393859,0,0,0,0,0
"CPR2",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"Gracilibacteria",1.81159420289855,0,0,6.43086816720257,0,5.34045393858478,8.31600831600832,13.4874759152216,8.81704628949302,0,0
"Microgenomatia",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Parcubacteria",3.6231884057971,0,10.2389078498294,6.43086816720257,0,2.67022696929239,31.1850311850312,11.5606936416185,13.9603232916973,0,0
"Patescibacteria_unclassified",0,0,1.70648464163823,0,0,1.3351134846462,0,0,2.20426157237326,0,0
"Saccharimonadia",14.4927536231884,0,10.2389078498294,8.03858520900322,0,21.3618157543391,0,1.92678227360308,2.20426157237326,0,0
"028H05-P-BN-P5",0,0,0,0,0,0,0,0.963391136801542,1.4695077149155,0,0
"BD7-11",1.81159420289855,0,5.11945392491468,0,0,0,2.07900207900208,5.78034682080925,5.14327700220426,0,0
"OM190",12.6811594202899,0,25.5972696245734,20.9003215434084,0,41.3885180240321,27.027027027027,169.556840077071,227.773695811903,0,0
"Phycisphaerae",494.565217391304,0,457.337883959045,779.742765273312,0,822.429906542056,153.846153846154,179.190751445087,215.282880235121,0,0
"Pla3_lineage",12.6811594202899,0,5.11945392491468,0,0,0,0,13.4874759152216,28.6554004408523,0,0
"Pla4_lineage",7.2463768115942,0,15.358361774744,4.82315112540193,0,18.6915887850467,12.4740124740125,3.85356454720617,4.40852314474651,0,0
"Planctomycetacia",1119.5652173913,0,1428.3276450512,1109.32475884244,76.9230769230785,1038.71829105474,93.5550935550936,1783.23699421965,1487.14180749449,29.6296296296297,0
"Planctomycetes_unclassified",3.6231884057971,0,3.41296928327645,4.82315112540193,0,32.0427236315087,0,32.7552986512524,34.5334313005143,0,0
"vadinHA49",3.6231884057971,0,5.11945392491468,0,0,5.34045393858478,0,3.85356454720617,11.756061719324,0,0
"Alphaproteobacteria",2326.08695652174,0,2948.80546075086,4213.82636655949,230.769230769236,3176.2349799733,440.748440748441,5071.29094412332,4637.03159441587,414.814814814816,0
"Deltaproteobacteria",677.536231884058,0,721.84300341297,826.366559485531,0,650.200267022697,914.760914760915,1521.19460500963,1586.33357825129,0,0
"Gammaproteobacteria",625,0,672.354948805461,855.305466237943,0,767.690253671562,1259.87525987526,4306.35838150289,8669.36076414401,1970.37037037037,4508.28729281768
"Proteobacteria_unclassified",32.6086956521739,0,25.5972696245734,17.6848874598071,0,24.0320427236315,16.6320166320166,35.645472061657,36.7376928728876,0,0
"NC10",324.275362318841,0,296.928327645051,196.141479099679,153.846153846157,197.596795727637,58.2120582120582,117.533718689788,110.213078618663,7.40740740740742,0
"Schekmanbacteria_cl",0,0,0,0,0,0,2.07900207900208,0.963391136801542,1.4695077149155,0,0
"Leptospirae",0,0,0,0,0,0,2.07900207900208,1.92678227360308,0,0,0
"Spirochaetes_cl",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Spirochaetia",0,0,0,0,0,1.3351134846462,18.7110187110187,8.67052023121387,10.2865540044085,0,0
"V2072-189E03",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"TA06_cl",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Mollicutes",0,0,0,0,0,1.3351134846462,0,0,0,0,0
"Verrucomicrobiae",1965.57971014493,0,2095.56313993174,779.742765273312,76.9230769230785,886.515353805074,367.983367983368,521.194605009634,514.327700220426,0,0
"WPS-2_cl",1.81159420289855,0,0,9.64630225080386,0,6.67556742323098,0,2.89017341040462,1.4695077149155,0,0
"WS1_cl",0,0,0,0,0,0,2.07900207900208,0.963391136801542,0,0,0
